乡	鄉
响	響
向	嚮
芗	薌
飨	饗
饷	餉
嘘	噓
虚	虛
许	許
宪	憲
擀	搟
献	獻
轩	軒
猃	獫
险	險
验	驗
吓	嚇
阋	鬩
县	縣
弦	絃
岘	峴
悬	懸
显	顯
现	現
绚	絢
苋	莧
蚬	蜆
贤	賢
铉	鉉
页	頁
侠	俠
协	協
夹	夾
峡	峽
惬	愜
挟	挾
浃	浹
狭	狹
硖	硤
箧	篋
胁	脅
荚	莢
蛱	蛺
铗	鋏
铪	鉿
颊	頰
滢	瀅
潆	瀠
荆	荊
荥	滎
荧	熒
莹	瑩
萤	螢
蓥	鎣
陉	陘
号	號
壶	壺
胡	鬍
户	戶
护	護
沪	滬
浒	滸
灏	灝
缟	縞
蚝	蠔
镐	鎬
颢	顥
鹕	鶘
浑	渾
珲	琿
阍	閽
馄	餛
哄	鬨
红	紅
荭	葒
讧	訌
鸿	鴻
华	華
哗	嘩
桦	樺
画	畫
祸	禍
话	話
货	貨
钬	鈥
铧	鏵
骅	驊
确	確
扩	擴
获	穫
镬	鑊
唤	喚
奂	奐
丸	汍
换	換
欢	歡
涣	渙
焕	煥
环	環
纨	紈
缳	繯
还	還
锾	鍰
鲩	鯇
鳏	鰥
阔	闊
况	況
谎	謊
贶	貺
鳇	鰉
黄	黃
哕	噦
会	會
刽	劊
回	迴
徊	佪
怀	懷
桧	檜
汇	匯
浍	澮
烩	燴
狯	獪
绘	繪
脍	膾
荟	薈
诙	詼
诲	誨
贿	賄
郐	鄶
划	劃
获	獲
横	橫
黉	黌
哓	嘵
嚣	囂
肴	餚
晓	曉
枭	梟
骁	驍
后	後
诟	詬
诩	詡
鲎	鱟
勋	勛
埙	塤
埙	壎
晕	暈
荤	葷
训	訓
谖	諼
毁	燬
毁	毀
挥	揮
晖	暉
汇	彙
讳	諱
辉	輝
亏	虧
携	攜
鸺	鵂
谲	譎
鹬	鷸
凶	兇
汹	洶
欣	訢
衅	釁
扦	扢
纥	紇
讫	訖
揿	撳
钦	欽
兴	興
曦	晞
戏	戲
牺	犧
诶	誒
饩	餼
撷	擷
缬	纈
诘	詰
颉	頡
